id,id_grupo,categoria,tipo_producto,titulo,pais,ano,titulo_libro,autores,tipologia
00252,004,Capítulos de libro publicados,Otro capítulo de libro publicado,Effects of the Economic Openness as Trade Policy In the Colombian Dairy Industry,Italia,2018,Sustainable Economic Development and Application of Innovation Management,"JOSE JAIME BAENA ROJAS, JOSE ALEJANDRO CANO ARENAS",1
00253,004,Capítulos de libro publicados,Otro capítulo de libro publicado,The institutional organization of health in Colombia and its disconnection with the common good and mutuality,Bélgica,2018,Providing public goods and commons. Towards coproduction and new forms of governance for a revival of public action,"HERNANDO EMILIO ZABALA SALAZAR, JUAN FERNANDO ALVAREZ RODRIGUEZ, MIGUEL ALFONSO GORDO GRANADOS",1
00254,004,Capítulos de libro publicados,Otro capítulo de libro publicado,Propuesta de instrumento para el reporte del cumplimiento del plan para una década cooperativa en el caso colombiano,Brasil,2018,VI Conferência Internacional de Pesquisas e Estudos sobre Economia Social e Solidária,"HERNANDO EMILIO ZABALA SALAZAR, JUAN FERNANDO ALVAREZ RODRIGUEZ",1
00255,004,Capítulos de libro publicados,Capítulo de libro,Effects of the economic openness as trade policy in the Colombian dairy industry,Italia,2018,Sustainable Economic Development and Application of Innovation Management,"JOSE JAIME BAENA ROJAS, JOSE ALEJANDRO CANO ARENAS",1
00256,004,Capítulos de libro publicados,Otro capítulo de libro publicado,Dinamica de desarrollo de las cooperativas de caficultores de Antioquia,Colombia,2016,SIMPOSIO DE INVESTIGACIÓN USTAMED:LIBRO DE RESUMENES,"OLGA LUCIA ARBOLEDA ALVAREZ, HERNANDO ZABALA SALAZAR, EDUARDO NICOLAS CUETO FUENTES",1
00257,004,Capítulos de libro publicados,Capítulo de libro,"Exclusión social y desigualdad: concepciones, percepciones y vivencias desde la marginalidad",Costa Rica,2016,Acta académica: XXX Congreso de la Asociación Latinoamericana de Sociología,"OLGA LUCIA ARBOLEDA ALVAREZ, JENNY ACEVEDO VALENCIA, SANTIAGO ALBERTO MORALES MESA",1
00258,004,Capítulos de libro publicados,Capítulo de libro,Condiciones laborales y de protección social de pequeños y medianos agricultores del sector solidario en el suroeste de Antioquia,México,2016,Investigaciones Y Experiencias En Economía Solidaria: México-Colombia,"LUZ DOLLY LOPERA GARCIA, EMMANUEL SALVADOR NIETO LOPEZ, FRANCISCO JAVIER AGUIRRE ECHAVARRIA",1
00259,004,Capítulos de libro publicados,Capítulo de libro,Colombia: evolución y desventuras del cooperativismo de trabajo asociado,España,2015,Empresas Gestionadas Por Sus Trabajadores,HERNANDO EMILIO ZABALA SALAZAR,1
00260,004,Capítulos de libro publicados,Capítulo de libro,El cooperativismo de trabajo asociado de Colombia en el periodo crítico (2011-2014),Argentina,2015,Las Cooperativas De Trabajo En América Latina,HERNANDO EMILIO ZABALA SALAZAR,1
00261,004,Capítulos de libro publicados,Otro capítulo de libro publicado,CONSTRUCCIÓN DE TEJIDO SOCIAL Y SOLIDARIO EN LA RED DE ECONOMÍA SOLIDARIA DE ANTIOQUIA REDESOL ANTIOQUIA. 2004-2011,Colombia,2014,Ciudadanía Desarrollo Territorial Y Paz,OSWALDO ANTONIO SALGADO CANAVERAL,1
00262,004,Capítulos de libro publicados,Otro capítulo de libro publicado,Tendencias de la Integración Económica Latinoamericana,Colombia,2014,La Investigación,CAMILO ALBERTO HIGUITA CARDENAS,1
00263,004,Capítulos de libro publicados,Capítulo de libro,Avances de la intercooperación en la región de Antioquia,Colombia,2014,Ciudadanía Desarrollo Territorial Y Paz,HERNANDO EMILIO ZABALA SALAZAR,1
00264,004,Capítulos de libro publicados,Capítulo de libro,Proceso de adopción y convergencia en Colombia,Colombia,2014,Estándares Internacionales Financieros Y Contables,HERNANDO EMILIO ZABALA SALAZAR,1
00265,004,Capítulos de libro publicados,Otro capítulo de libro publicado,Estrategias de sobrevivencia de los jóvenes en condición de pobreza,Colombia,2014,La Investigación,"OLGA LUCIA ARBOLEDA ALVAREZ, SANTIAGO ALBERTO MORALES MESA",1
00266,004,Capítulos de libro publicados,Capítulo de libro,Las afectaciones de las normas internacionales contables en el sector cooperativo,Colombia,2014,Estándares Internacionales Financieros Y Contables,HERNANDO EMILIO ZABALA SALAZAR,1
00267,004,Capítulos de libro publicados,Capítulo de libro,Tendencias de la Integración Económica Latinoamericana,Colombia,2014,La Investigación,CAMILO ALBERTO HIGUITA CARDENAS,1
00268,004,Capítulos de libro publicados,Otro capítulo de libro publicado,Naturaleza socieconómica de las cooperativas. Su relación con las fuentes de tributación,Argentina,2014,Congreso Continental de Derecho Cooperativo,HERNANDO EMILIO ZABALA SALAZAR,1
00269,004,Capítulos de libro publicados,Capítulo de libro,Políticas públicas para la internacionalización del cooperativismo,Colombia,2012,Cooperativismo E Internacionalización Tomo Ii,HERNANDO EMILIO ZABALA SALAZAR,1
00270,004,Capítulos de libro publicados,Capítulo de libro,Definiendo el problema: los obstáculos a la internacionalización cooperativa,Colombia,2012,Cooperativismo E Internacionalización Tomo Ii,HERNANDO EMILIO ZABALA SALAZAR,1
00271,004,Capítulos de libro publicados,Otro capítulo de libro publicado,Tendencias de la legislación sobre la economía solidaria y sus efectos en el mutualismo colombiano,Colombia,2012,Reformas Legislativas En El Derecho Social Y Solidario Iberoamericano,HERNANDO EMILIO ZABALA SALAZAR,1
00272,004,Capítulos de libro publicados,Otro capítulo de libro publicado,DESARROLLO Y PLANIFICACIÓN DEL DESARROLLO COLOMBIANO EN LA CONSTITUCIÓN POLÍTICA DE 1991,Colombia,2011,Elementos De Planificación Contable,FRANCISCO JAVIER AGUIRRE ECHAVARRIA,1
00273,004,Capítulos de libro publicados,Otro capítulo de libro publicado,Análisis de la regulación para empresas solidarias en Colombia,Colombia,2011,Innovación Y Economía Social Solidaria,HERNANDO EMILIO ZABALA SALAZAR,1
00274,004,Capítulos de libro publicados,Capítulo de libro,Aportes a la conceptualización de capital social a partir del analisis de experiencias de organizaciones sociales y comunitarias de la ciudad de Medellín,Colombia,2009,Proceso de consolidación de Capital Social en la ciudad de Medellín en el marco de los enfoques de desarrollo humano y responsabilidad social,OLGA LUCIA ARBOLEDA ALVAREZ,1
00275,004,Capítulos de libro publicados,Otro capítulo de libro publicado,Multiactividad e integración de las cooperativas,Colombia,2009,Racionalidad,"HERNANDO EMILIO ZABALA SALAZAR, JAVIER SILVA DIAZ",1
00276,004,Capítulos de libro publicados,Capítulo de libro,Aproximación a un concepto critico de capital social,Colombia,2009,Proceso de consolidación de Capital Social en la ciudad de Medellín en el marco de los enfoques de desarrollo humano y responsabilidad social,OLGA LUCIA ARBOLEDA ALVAREZ,1
00277,004,Capítulos de libro publicados,Otro capítulo de libro publicado,El ethos de la solidaridad,Colombia,2009,Cuadernos Ases Para La Reflexión,"LUZ DOLLY LOPERA GARCIA, EMMANUEL SALVADOR NIETO LOPEZ",1
00278,004,Capítulos de libro publicados,Capítulo de libro,Proceso de consolidación de capital social de capital social en la ciudad de Medellín en el marco de los enfoques de desarrollo humano y responsabilidad social,Colombia,2008,Tuberculosis En Población Indigente De Medellín: Análisis De Los Patrones De Transmisión De Mycobacterium Tuberculosis Y Su Asociación Con Trastornos Mentales Y Factores Psicosociales,"ALFREDO GHISO COTOS, ELKIN QUIROS LIZARAZO, OLGA LUCIA ARBOLEDA ALVAREZ",1
00279,004,Capítulos de libro publicados,Otro capítulo de libro publicado,Comportamiento de la Economía Solidaria en Colombia y Antioquia,México,2007,Sociedad Civil Y Desarrollo Local,LUZ DOLLY LOPERA GARCIA,1
00280,004,Capítulos de libro publicados,Otro capítulo de libro publicado,Economía solidaria y calidad de vida,Colombia,2002,Construcción Interactiva De Ambientes Para El Desarrolo Humano: Rompiendo Circulos De Explotación Sexual Infantil Y Juvenil: Acercamientos Metodológicos Y Teóricos,CLARA INES ORREGO CORREA,1
00281,004,Capítulos de libro publicados,Otro capítulo de libro publicado,Cooperativismo y alternatividad,Colombia,2001,Descripción y analisis de variables de la economía solidaria en Antioquia,LUZ DOLLY LOPERA GARCIA,1
00282,004,Capítulos de libro publicados,Otro capítulo de libro publicado,"Vida, calidad y sentido",Colombia,2001,Interacciones Y Pensamientos. Explotación Sexual Infantil Y Juvenil: Construcción De Comunidad Académica Y Avances Investigativos,CLARA INES ORREGO CORREA,1
00283,004,Capítulos de libro publicados,Otro capítulo de libro publicado,Descripción y análisis de variables de la economía solidaria en Antioquia,Colombia,2001,Descripción y analisis de variables de la economía solidaria en Antioquia,LUZ DOLLY LOPERA GARCIA,1
00284,004,Capítulos de libro publicados,Otro capítulo de libro publicado,Historia de las prácticas solidarias en Antioquia. El caso de la sociedad de San Vicente de Paul,Colombia,1995,Regiones Ciudades Empresarios Y Trabajadores En La Historia De Colombia,"OLGA LUCIA ARBOLEDA ALVAREZ, ANTONIO MARIN CASTANO",1
00285,005,Capítulos de libro publicados,Capítulo de libro,Diferencias de género en la relación entre empatía y acoso escolar en adolescentes,Colombia,2026,Estudios en neurociencias cognitivas aplicadas,"ANYERSON STITHS GOMEZ TABARES, CESAR ANDRES CARMONA CARDONA, CARLOS MAURICIO AGUDELO GALLEGO",1
00286,005,Capítulos de libro publicados,Capítulo de libro,Estrategias enfocadas a docentes para el abordaje del Trastorno por Déficit de Atención/Hiperactividad (TDAH) en el aula: revisión,Colombia,2026,Estudios en neurociencias cognitivas aplicadas,"ALEJANDRA HERRERA VELEZ, ISABELA GARCIA LOPERA, ALEJANDRA BEDOYA CARRENO, CATALINA QUINTERO LOPEZ",1
00287,005,Capítulos de libro publicados,Capítulo de libro,lntegración religiosa como factor de protección at comportamiento suicida. Una comprensión hermenéutica desde E. Durkheim,Ecuador,2025,Epistemología y prácticas de la Psicología,"LUIS FERNANDO QUINTERO ARANGO, OMAR AUGUSTO AMADOR SANCHEZ",1
00288,005,Capítulos de libro publicados,Capítulo de libro,"Autismo, Cognición Social y Conducta Adaptativa: una Serie de Casos",Colombia,2024,ALCANCES EN NEUROCIENCIAS COGNITIVAS - TOMO 4,"CESAR ANDRES CARMONA CARDONA, CATALINA BETANCUR LOAIZA, ANDRES MUNOZ ORTIZ, ANLLY CORREA GIRALDO",1
00289,005,Capítulos de libro publicados,Capítulo de libro,"Rasgos psicopáticos en niños y adolescentes: la influencia de los estilos de apego. (Estilo de apego, rasgos insensibles y carentes de emociones)",Colombia,2023,Avances en Neurociencias Cognitivas,"CESAR ANDRES CARMONA CARDONA, OLBER EDUARDO ARANGO TOBON, YESID FELIPE TAPIAS MEDINA",1
00290,005,Capítulos de libro publicados,Capítulo de libro,Artifcial Neural Network for the Prediction of Depression Derived from COVID-19 Among Colombian College Students,Suiza,2023,Psychology and Covid-19 in the Americas: Volume 2,"CATALINA QUINTERO LOPEZ, VICTOR DANIEL GIL VERA, RODRIGO MAZO ZEA",1
00291,005,Capítulos de libro publicados,Otro capítulo de libro publicado,Reconocimiento y expresión emocional: su relación con la salud mental,Colombia,2022,Amor,"JUAN DIEGO BETANCUR ARIAS, CLAUDIA MARCELA ARANA MEDINA",1
00292,005,Capítulos de libro publicados,Capítulo de libro,Psychopathic traits in children and adolescents:The influence of attachment styles(Callous Unemotional Traits andattachment styles),Colombia,2022,Avances en Neurociencias Cognitivas,OLBER EDUARDO ARANGO TOBON,1
00293,005,Capítulos de libro publicados,Otro capítulo de libro publicado,Las circunstancias facticas para la imputación del feminicidio en Colombia,Colombia,2022,Violencias basadas en género: la otra tragedia de Colombia. Planteamientos académicos,"JUAN DIEGO BETANCUR ARIAS, ISABEL CRISTINA PUERTA LOPERA",1
00294,005,Capítulos de libro publicados,Capítulo de libro,Intervenciones psicológicas en niños y adolescentes con trastorno de conducta y rasgos insensibles y carentes de emociones: una revisión narrativa,Colombia,2022,Avances en neurociencias cognitivas,"YESID FELIPE TAPIAS MEDINA, OLBER EDUARDO ARANGO TOBON, PAOLA ANDREA MIRANDA GUTIERREZ, MARIA CAMILA MONTOYA URIBE, DAYANA MELISSA SANCHEZ MONSALVE, CESAR ANDRES CARMONA CARDONA",1
00295,005,Capítulos de libro publicados,Capítulo de libro,La tipificación de la conducta criminal feminicida y las tipologias de feminicidio desde un analisis ecologico - contextual y neuropsicologico,Colombia,2021,Violencias basadas en género: la otra tragedia de Colombia. Indagaciones.,"JUAN DIEGO BETANCUR ARIAS, LUIS FERNANDO QUINTERO ARANGO, JORMARIS MARTINEZ GOMEZ, ISABEL CRISTINA PUERTA LOPERA",1
00296,005,Capítulos de libro publicados,Capítulo de libro,Modelo ecológico para explicar el feminicidio en el marco jurídico-legal Colombiano: la necesidad de una mirada dialéctica contextual,Colombia,2021,Violencias basadas en género: la otra tragedia de Colombia. Indagaciones.,"JUAN DIEGO BETANCUR ARIAS, ISABEL CRISTINA PUERTA LOPERA",1
00297,005,Capítulos de libro publicados,Otro capítulo de libro publicado,La soledad: un fenómeno psíquico complejo en tiempos de confinamiento por el COVID-19,Colombia,2021,Educación y COVID-19: reflexiones académicas en tiempos de pandemia,"JUAN DIEGO BETANCUR ARIAS, CLAUDIA MARCELA ARANA MEDINA, ISABEL CRISTINA PUERTA LOPERA",1
00298,005,Capítulos de libro publicados,Capítulo de libro,Modelo ecológico para explicar el feminicidio en el marco jurídico-legal colombiano: la necesidad de una mirada dialéctica contextual,Colombia,2021,Violencias basadas en género: la otra tragedia de Colombia. Indagaciones.,"OMAR AUGUSTO AMADOR SANCHEZ, JUAN DIEGO BETANCUR ARIAS, LUIS FERNANDO QUINTERO ARANGO, STEFANI CASTANO TORRES, ANGELA MARIA VELASQUEZ VELASQUEZ, JENNY MARCELA ACEVEDO VALENCIA, ISABEL CRISTINA PUERTA LOPERA",1
00299,005,Capítulos de libro publicados,Capítulo de libro,Efectos de la actividad física sobre las funciones ejecutivas: Revisión sistemática,Colombia,2021,Avances en educación física y deportes,"CATALINA QUINTERO LOPEZ, CAROLINA VASQUEZ LOPEZ, VICTOR DANIEL GIL VERA, JENNIFER ALZATE JARAMILLO",1
00300,005,Capítulos de libro publicados,Capítulo de libro,COVID-19: Un Análisis Basado en Minería de Texto,Colombia,2020,Investigación e Innovación en Ingeniería de Software Volumen 4,"VICTOR DANIEL GIL VERA, CATALINA QUINTERO LOPEZ",1
00301,005,Capítulos de libro publicados,Capítulo de libro,COVID-19: UN ANÁLISIS BASADO EN MINERÍA DE TEXTO,Colombia,2020,Investigación e innovación en ingeniería de software. Volumen 4,"CATALINA QUINTERO LOPEZ, VICTOR DANIEL GIL VERA",1
00302,005,Capítulos de libro publicados,Capítulo de libro,Agrupamiento Jerárquico sobre Uso de las TIC en Colombia: Un caso de Aplicación del Machine Learning,Colombia,2019,investigación E INNOVACIÓN EN INGENIERÍA DEL SOFTWARE,"VICTOR DANIEL GIL VERA, CATALINA QUINTERO LOPEZ",1
00303,005,Capítulos de libro publicados,Otro capítulo de libro publicado,Minería de texto aplicada al análisis de la percepción del Bitcoin en Colombia,Colombia,2019,XXII Encuentro Nacional de Investigación,VICTOR DANIEL GIL VERA,1
00304,005,Capítulos de libro publicados,Otro capítulo de libro publicado,Perfil neuropsicológico de excombatientes en Colombia,Colombia,2019,"XXII Encuentro Nacional de investigación ""La integralidad formativa: una visión humanista¿",CATALINA QUINTERO LOPEZ,1
00305,005,Capítulos de libro publicados,Otro capítulo de libro publicado,Minería de texto sobre rituales Incas: el caso de los niños de Llullaillaco,Colombia,2018,"""Memorias XXI Encuentro Nacional de Investigación 2018""",VICTOR DANIEL GIL VERA,1
00306,005,Capítulos de libro publicados,Otro capítulo de libro publicado,Alimentación y química cerebral: un análisis relacional,Colombia,2018,"""Memorias XXI Encuentro Nacional de Investigación 2018""",VICTOR DANIEL GIL VERA,1
00307,005,Capítulos de libro publicados,Otro capítulo de libro publicado,Sistema experto para el diagnóstico de enfermedades mentales,Colombia,2018,"""Memorias XXI Encuentro Nacional de Investigación 2018""","VICTOR DANIEL GIL VERA, JUAN DIEGO BETANCUR ARIAS, LINA MARIA MONTOYA SUAREZ",1
00308,005,Capítulos de libro publicados,Otro capítulo de libro publicado,Presentación general Situaciones y retos de la investigación en Latinoamérica,Colombia,2018,situaciones y retos de la investigación en latinoamérica,"PAULA ANDREA MONTOYA ZULUAGA, SONIA NATALIA COGOLLO OSPINA",1
00309,005,Capítulos de libro publicados,Otro capítulo de libro publicado,SECCIÓN I Fundamentación teórica en investigación Presentación de la sección,Colombia,2018,situaciones y retos de la investigación en latinoamérica,"PAULA ANDREA MONTOYA ZULUAGA, MARIO ALEJANDRO LOPEZ OCAMPO",1
00310,005,Capítulos de libro publicados,Otro capítulo de libro publicado,Reflexiones sobre la construcción de problemas de investigación desde las perspectivas empírico-analítica (investigación cuantitativa) e histórico- hermenéutica (investigación cualitativa),Colombia,2018,situaciones y retos de la investigación en latinoamérica,"PAULA ANDREA MONTOYA ZULUAGA, STEFANI CASTANO TORRES",1
